eval/mean_ep_length,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,eval/success_rate,time/total_timesteps,eval/mean_reward,train/loss,train/value_loss,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,reward/env_1,distance_reward/env_1,success_rate/env_1,pose_reward/env_1,distance_reward/env_2,reward/env_2,success_rate/env_2,pose_reward/env_2,reward/env_3,distance_reward/env_3,success_rate/env_3,pose_reward/env_3,pose_reward/env_4,distance_reward/env_4,reward/env_4,success_rate/env_4,pose_reward/env_5,reward/env_5,success_rate/env_5,distance_reward/env_5,pose_reward/env_6,success_rate/env_6,distance_reward/env_6,reward/env_6,success_rate/env_7,reward/env_7,distance_reward/env_7,pose_reward/env_7
,1950,0.0003,0.6140539050102234,0.053338623046875,0.7775690704584122,-6.454209063947201,0.0052010724,-0.003623490542668151,0.2,,,,2355.9267578125,8398.715200424194,,,,,-6919.670248312752,-12.634193153742114,0.0,-499.2158482317161,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-473.3325958858872,-6690.639060333482,0.0,-10.943914169694212,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-417.26910626703614,0.0,-9.389333764349582,-6375.850640188312,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-421.90094978821634,-8.991715066014713,-6404.265989125387,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6150.979828350804,-10.170307774459229,-386.9613302840097
,,,,,,,,,,,,,,,,,,,,,,,-11.121030004616326,-6540.926634781536,0.0,-465.34007579230337,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6220.031685172179,-10.931430564741639,0.0,-410.8571836306223,,,,,,,,,,,,,,,,
,1960,0.0003,0.611260712146759,0.0497802734375,0.8490137159824371,-6.421541098505259,0.0057305824,-0.002197148068444221,0.2,,,,2636.574951171875,5285.386237335205,-5865.21629194684,-342.41610958797196,0.0,-12.394939069833924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6662.528138067255,-10.259254349014833,0.0,-488.66210199552745,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343.2871095070532,-5786.19697189954,0.0,-10.27405247620257,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-567.8092752360609,0.0,-10.44718942255187,-7149.588787951684,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-428.97710062782585,-10.658036864475813,-6338.530824953802,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5745.019746065398,-10.604056610765696,-327.3092344001347
70.89,,,,,,,,,,0.0,3216000,-862.1237538700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1970,0.0003,0.6073207855224609,0.041259765625,0.804126426577568,-6.374105191230774,0.005072063,-0.0025461354922299505,0.2,,,,3210.253662109375,6972.746039962769,,,,,,,,,-10.91399155427491,-6007.895713444955,0.0,-386.2119606865511,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6449.8531934529,-11.149310848992142,0.0,-426.0395547264919,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5924.57287059054,-359.6142779013756,0.0,-9.02786719704846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6580.159702566855,-11.108183344188753,0.0,-462.5017670836216,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-477.16776028559826,-6659.144564652847,0.0,-10.861333823208687,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-443.5975263838615,0.0,-11.304626197219976,-6495.332915486489,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6497.499375200851,-9.726760959025237,-455.53646824111536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-553.757309254344,-9.830316117006939,-7141.505752228104,0.0,,,,,,,,,,,,
70.72,,,,,,,,,,0.0,3240000,-714.3866624799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1980,0.0003,0.6042472124099731,0.0422119140625,0.7907230108976364,-6.336765448004007,0.00440141,-0.0016874998247658369,0.2,,,,3953.633544921875,7808.745671844483,,,,,,,,,-13.182504254276848,-5902.9485709233795,0.0,-368.74225756628937,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6354.6193192271685,-11.839782140004495,0.0,-425.32677106452405,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6261.138423820872,-415.68324882672056,0.0,-12.111488476756834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-7040.729014871888,-13.791811171116485,0.0,-556.8530246408657,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-433.12814354408096,-6373.131288694183,0.0,-11.568737904949428,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-338.54902002341856,0.0,-10.343601784799894,-5779.7057308493,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-450.81113321607353,-10.23084975710958,-6433.991897839099,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6566.033265938822,-11.477267155369912,-462.6632771677662
,1990,0.0003,0.6008825302124023,0.04219970703125,0.8574518263339996,-6.290082526952029,0.0051308107,-0.0025886615898343735,0.2,,,,2372.068359375,4605.692527770996,,,,,,,,,-11.70345237603743,-7014.300507876333,0.0,-549.528298936683,,,,,,,,,,,,,,,,,,,,
70.72,,,,,,,,,,0.0,3264000,-751.26061695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5664.221407959719,-10.198272609436328,0.0,-340.7852953838527,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5922.159708429816,-365.1562122975171,0.0,-11.34207244078694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6162.438210444685,-10.473971625828495,0.0,-417.8057301149533,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-411.82880680424086,-6305.3134270975515,0.0,-12.420097712016839,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-388.37631528413715,0.0,-10.790546515424051,-6057.551170797374,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-410.75046130734296,-9.905835195141343,-6158.147779014899,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6063.371294775358,-11.3152021813309,-378.4466802812298
,2000,0.0003,0.5994726419448853,0.045892333984375,0.8164338022470474,-6.2623734407126905,0.0049202903,-0.0020524186071270377,0.2,,,,2609.630126953125,6466.472015380859,,,,,,,,,-11.871916300109662,-6546.688148754675,0.0,-469.0027751590026,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6006.9032782463955,-10.786934300856357,0.0,-382.3052787402099,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6566.743644918783,-8.38676513791521,0.0,-482.5421756818806,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6205.029147904992,-418.32026764089346,0.0,-9.464590343270789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-374.9842503993177,-5913.689309455564,0.0,-13.060634509941435,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348.6852645445129,0.0,-13.494364593545688,-5718.257774828349,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-494.0295093500889,-12.337035961593102,-6584.199271870098,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5965.418626740321,-10.083439278237028,-387.13966517848417
69.2,,,,,,,,,,0.0,3288000,-687.4695602900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,0.0003,0.596533477306366,0.058648681640625,0.8193278759717941,-6.233380568772555,0.0062467344,-0.004103128485257912,0.2,,,,2442.08056640625,6004.554295349121,,,,,,,,,-12.546362696110155,-6085.437099158287,0.0,-405.47648716360436,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6023.4725951195105,-10.533687084916732,0.0,-412.10674543500147,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6380.864202772811,-466.3780482659016,0.0,-10.367652196232486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6052.2429570652985,-8.449372355574901,0.0,-398.6227871553074,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-421.576816664329,-6205.784264435943,0.0,-10.338894074994142,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-449.6211287315453,0.0,-11.525285267935605,-6409.308483996877,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-383.6588765427252,-10.463509053212215,-5920.484313575626,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5822.136001383576,-9.770549047070594,-349.24378451685845
69.44,2020,0.0003,0.5937151312828064,0.0556884765625,0.8493891060352325,-6.196874307841062,0.00627935,-0.003177155898811179,0.2,0.0,3312000,-891.8840176900001,1992.89990234375,4914.750916290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-12.138567684560956,-6473.75501475487,0.0,-455.23060144125196,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5896.088033101857,-11.8293130538259,0.0,-355.5653591298163,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5752.256936898055,-338.1064660798202,0.0,-11.258023403188004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6253.739359419238,-6.07011919110009,0.0,-426.5547740454382,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-376.4372173377125,-5836.730417404555,0.0,-9.359518896378894,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-408.81577059311036,0.0,-8.226582074060868,-6053.264116003022,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.18778540521555,-11.521459240502208,-5934.165467874301,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6071.448343842783,-11.61972363327164,-404.1483336738562
,2030,0.0003,0.5908616781234741,0.054656982421875,0.868642121553421,-6.1572966679930685,0.006124359,-0.002277978333131614,0.2,,,,1727.306640625,3932.1149742126463,,,,,,,,,-10.93312130889974,-5968.031786761793,0.0,-388.9021764847337,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5832.075049769577,-8.202762788073745,0.0,-374.0014121735218,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5839.217253678725,-378.06180922173246,0.0,-10.58439972472201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-6208.945964562966,-10.467466896597644,0.0,-438.82519386389765,,,,,,,,,,,,,,,,,,,,,,,,
68.22,,,,,,,,,,0.0,3336000,-905.7504453799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-401.4155721886585,-6004.375571503106,0.0,-9.250356395192929,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-476.2764844853518,0.0,-9.212124508384683,-6434.58165396243,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-430.73353010918595,-9.155504447871643,-6167.994207342358,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5572.603190057194,-9.576700936015335,-315.36549740685103
,2040,0.0003,0.5847578644752502,0.046173095703125,0.8354019820690155,-6.0998119913041595,0.006417125,-0.0023663358617341144,0.2,,,,2320.69189453125,4894.645487976074,,,,,,,,,,,,,-6018.022755370695,-7.555968525035348,0.0,-429.0728240367459,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-7.881175201894837,-5580.014983865078,0.0,-326.46798877561656,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6493.546115763615,-495.68443365937725,0.0,-9.248252301225715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5540.6351032778775,-10.359055612940015,0.0,-328.04179493337347,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-385.48498184612197,-5900.049009754091,0.0,-8.15651977955776,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-432.1657202023876,0.0,-10.598331576363611,-6173.1643106725005,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-391.8241935108614,-9.525220423194435,-5936.406483604334,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5672.447867260962,-8.455639641990285,-354.16733823483935
68.79,2050,0.0003,0.5811752676963806,0.07996826171875,0.859169527888298,-6.040181566029787,0.006493031,-0.004191745238858857,0.2,0.0,3360000,-807.0947110800001,1498.70068359375,4084.489019012451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6312.5801532705855,-9.664429517100652,0.0,-449.5539293613295,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-9.181661691253565,-5799.546303289922,0.0,-372.34272219039923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5515.6904092121285,-326.88328434812536,0.0,-9.520117187230948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5825.420586242713,-12.36980842661165,0.0,-370.7419559471738,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-363.9741912731625,-5746.396694136202,0.0,-9.151924416205317,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-362.66955237949537,0.0,-9.484205703679143,-5770.392548499052,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-406.4876280863863,-8.621922660313016,-5995.967304480191,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5687.9155061119,-10.020310339378499,-352.41560734593776
,2060,0.0003,0.5762084722518921,0.055267333984375,0.8451444208621979,-5.99281410574913,0.005579428,-0.002924705406257999,0.2,,,,1985.8206787109375,4350.663723754883,,,,,,,,,,,,,-5833.336745328558,-9.852662809161448,0.0,-381.4784614122635,,,,,,,,,,,,,,,,
68.97,,,,,,,,,,0.0,3384000,-780.0448584899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-10.30671777436987,-6266.6017402818925,0.0,-441.2252389392773,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5599.979111881417,-335.29877855185055,0.0,-8.966073428384753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5413.807454920009,-11.544496380353088,0.0,-300.5167461063155,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-352.96647116918837,-5717.183547557628,0.0,-11.619120090415283,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350.0536470284453,0.0,-9.704231883354687,-5692.857273470799,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-381.58684367599164,-11.936095584691383,-5885.447635564102,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6058.831644356613,-10.414531342395845,-414.77740938370647
,2070,0.0003,0.5760434865951538,0.028009033203125,0.8338512927293777,-5.968798021972179,0.0040626116,-0.001053399359989271,0.2,,,,1854.790771484375,4848.762266921997,,,,,,,,,,,,,-5831.018376321359,-9.01685255882724,0.0,-374.6428768280688,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-10.240861045647973,-5895.1724954279925,0.0,-389.0528881923507,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5399.01489193202,-309.9125987618575,0.0,-8.324883226813565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5952.494853658669,-11.006673679462844,0.0,-404.2124685969813,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-391.7779140954079,-5854.363929918246,0.0,-9.407740890966716,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-447.45669796638134,0.0,-9.551853949709706,-6230.2113114965505,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350.0358282316468,-6.852403809232514,-5597.069392245277,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5731.367477590605,-9.378728040480798,-373.149184891285
68.34,2080,0.0003,0.5720482468605042,0.0385498046875,0.8500680774450302,-5.929292294383049,0.0049612606,-0.0016478351160913007,0.2,0.0,3408000,-669.51314777,1929.309814453125,4224.178089141846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5234.927284430178,-10.214413395266709,0.0,-290.8218006764318,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-8.008395888500775,-5986.3828537729605,0.0,-425.37707974032486,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5996.354251334911,-418.5030963965518,0.0,-10.90261215926671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5558.2340034423,-10.736935817165444,0.0,-330.6403980898861,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.4100908487897,-5602.259276486752,0.0,-9.411455232335628,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-357.05164119881636,0.0,-6.1124934630592795,-5652.324807971238,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-440.4248361527024,-9.62703766088174,-6194.281242881498,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5692.32533349081,-7.88087538750689,-360.61668019429294
68.37,2090,0.0003,0.5679232478141785,0.05694580078125,0.8212396800518036,-5.878160306811333,0.0058735413,-0.003043074325614725,0.2,0.0,3432000,-709.0244565399998,2486.989501953125,5211.076045608521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5569.641443400158,-9.994622523325534,0.0,-349.240618043368,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-9.423272980778375,-5783.306671924864,0.0,-363.479505673368,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5782.51396100581,-382.85064063591466,0.0,-7.398352865053001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5620.33041128969,-8.138148891677037,0.0,-333.7635863232742,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-300.61427065442825,-5313.215701175983,0.0,-8.136679541568407,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-330.7990642616649,0.0,-6.4976208544014264,-5471.320110696395,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-352.67857195119296,-9.111388746631464,-5645.559764186943,0.0,,,,,,,,,,,,
,2100,0.0003,0.5645595788955688,0.059478759765625,0.8677612245082855,-5.82721375823021,0.0067330725,-0.0029441581293212947,0.2,,,,2233.203369140625,3594.367350578308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5768.613153539326,-9.904701384500038,-366.1824908720544
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6297.385068014746,-7.03821590549387,0.0,-471.25096209696653,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-7.462841831760896,-5243.4597369462335,0.0,-300.6771143259426,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5392.382779493994,-325.31386780419086,0.0,-11.128262111476577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5795.700295288373,-7.932500980498106,0.0,-392.47921490089794,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-376.19068606537246,-5700.287092098252,0.0,-6.763829284333768,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-370.81663998637185,0.0,-8.654591083321595,-5675.727386418167,,,,
67.74,,,,,,,,,,0.0,3456000,-739.54477805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-431.9484908985115,-9.499378415649169,-6068.047215884969,0.0,,,,,,,,,,,,
,2110,0.0003,0.5608497262001038,0.03846435546875,0.8189617097377777,-5.785560140013695,0.0052081877,-0.0011759602493839338,0.2,,,,2414.195556640625,5253.105881881714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5623.7411502843215,-5.897006729050487,-356.69651831833954
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5479.584798370883,-7.040808401818191,0.0,-343.7283246599969,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5850.538603149188,-406.346074056646,0.0,-9.035359801550806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-7.030905604725589,-5468.9368017616525,0.0,-328.63189468888214,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5752.5929099018995,-8.146439059101832,0.0,-377.6673792578813,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-355.1082664346898,-5654.708517480245,0.0,-9.664819812017978,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.7484592464541,0.0,-8.122516848806265,-5430.85585657155,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-404.84198453099845,-6.665956381517427,-5889.627645475106,0.0,,,,,,,,,,,,
,2120,0.0003,0.5581160187721252,0.04541015625,0.8445759415626526,-5.75260231718421,0.005739793,-0.001370507696265122,0.2,,,,2172.128662109375,4383.973898887634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-6153.247772733215,-8.182119685867875,-451.4925091030023
67.57,,,,,,,,,,0.0,3480000,-707.5524506399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5840.322436897328,-9.64641745594821,0.0,-390.7189886936072,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5262.908820479237,-289.4691239841451,0.0,-7.9956794290614015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-9.490730239134125,-5248.213872910188,0.0,-289.7682485792294,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5884.392720613692,-8.245572989406083,0.0,-399.7765471128767,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-430.64156606542934,-6058.3042462683525,0.0,-6.692474979296291,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-342.0585062362735,0.0,-8.277312581871843,-5561.074912908871,,,,
,2130,0.0003,0.5561293363571167,0.047833251953125,0.8541877269744873,-5.728005354106426,0.0059544556,-0.0015869508919422516,0.2,,,,2368.3251953125,3951.545492935181,,,,,,,,,,,,,,,,,-292.0426598632931,-8.982756860830317,-5231.502500344746,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5403.486403806217,-7.613370934625225,-320.4510296997429
,,,,,,,,,,,,,,,,,,,,,,,,,,,-6113.8005700643325,-8.918737376993967,0.0,-446.98802430039535,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5308.269294043776,-307.31963105928895,0.0,-8.571917948006886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-7.225459598790336,-5479.91227613258,0.0,-336.05658642330576,,,,,,,,,,,,,,,,,,,,
67.71,,,,,,,,,,0.0,3504000,-668.34985996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-371.79762916262456,-5676.356713325242,0.0,-12.158489724915135,,,,,,,,
,,,,,,,,,,,,,,,,,,,-5352.777176782689,-9.377502971916227,0.0,-306.0253598251992,,,,,,,,,,,,,,,,,,,,,,,,
,2140,0.0003,0.55164635181427,0.045574951171875,0.8639707118272781,-5.681774546951056,0.005204005,-0.0020997875841203494,0.2,,,,2048.2080078125,3456.246318054199,,,,,,,,,,,,,,,,,,,,,,,,,-352.04082061681623,0.0,-9.811251334010212,-5663.462431704947,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-306.98148851260464,-7.9972247017934475,-5349.762279286392,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5344.911506744955,-7.595270321411047,-306.9683141360827
,,,,,,,,,,,,,,,,,,,,,,,,,,,-5146.378078273724,-7.800769661611968,0.0,-265.8272433840086,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5732.084039975674,-385.1496224964521,0.0,-8.86271749949196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-8.217401169568681,-5862.649459442449,0.0,-396.73084207084065,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-409.99086271467405,-5934.4535076645825,0.0,-8.629721896090691,,,,,,,,
